Type	Rank	Predicted Relative Frequency	Actual Relative Frequency
affliction	1744	6.334872920380032e-05	5.3533190578158456e-05
suffers	1745	6.331242620712192e-05	5.3533190578158456e-05
deede	1746	6.327616479463216e-05	5.3533190578158456e-05
heauie	1747	6.323994489492143e-05	5.3533190578158456e-05
withdraw	1748	6.320376643674356e-05	5.3533190578158456e-05
Arrowes	1749	6.316762934901528e-05	5.3533190578158456e-05
ake	1750	6.313153356081585e-05	5.3533190578158456e-05
rub	1751	6.309547900138649e-05	5.3533190578158456e-05
Spurnes	1752	6.305946560012999e-05	5.3533190578158456e-05
vnworthy	1753	6.302349328661023e-05	5.3533190578158456e-05
sweat	1754	6.298756199055174e-05	5.3533190578158456e-05
returnes	1755	6.295167164183916e-05	5.3533190578158456e-05
hew	1756	6.291582217051693e-05	5.3533190578158456e-05
Thought	1757	6.28800135067887e-05	5.3533190578158456e-05
pith	1758	6.284424558101692e-05	5.3533190578158456e-05
sinnes	1759	6.280851832372242e-05	5.3533190578158456e-05
sooner	1760	6.277283166558394e-05	5.3533190578158456e-05
translate	1761	6.273718553743767e-05	5.3533190578158456e-05
rellish	1762	6.27015798702768e-05	5.3533190578158456e-05
doores	1763	6.266601459525114e-05	5.3533190578158456e-05
Foole	1764	6.263048964366652e-05	5.3533190578158456e-05
Plague	1765	6.259500494698455e-05	5.3533190578158456e-05
pure	1766	6.255956043682205e-05	5.3533190578158456e-05
escape	1767	6.252415604495062e-05	5.3533190578158456e-05
Powers	1768	6.248879170329624e-05	5.3533190578158456e-05
has	1769	6.24534673439388e-05	5.3533190578158456e-05
creatures	1770	6.241818289911172e-05	5.3533190578158456e-05
throwne	1771	6.238293830120143e-05	5.3533190578158456e-05
Courtiers	1772	6.234773348274702e-05	5.3533190578158456e-05
glasse	1773	6.23125683764398e-05	5.3533190578158456e-05
suck	1774	6.227744291512274e-05	5.3533190578158456e-05
Vowes	1775	6.224235703179029e-05	5.3533190578158456e-05
tune	1776	6.220731065958769e-05	5.3533190578158456e-05
harsh	1777	6.217230373181078e-05	5.3533190578158456e-05
Feature	1778	6.213733618190537e-05	5.3533190578158456e-05
blowne	1779	6.210240794346697e-05	5.3533190578158456e-05
demand	1780	6.206751895024031e-05	5.3533190578158456e-05
neglected	1781	6.203266913611889e-05	5.3533190578158456e-05
Seas	1782	6.199785843514465e-05	5.3533190578158456e-05
variable	1783	6.196308678150743e-05	5.3533190578158456e-05
expell	1784	6.19283541095447e-05	5.3533190578158456e-05
saide	1785	6.189366035374103e-05	5.3533190578158456e-05
plac	1786	6.185900544872774e-05	5.3533190578158456e-05
Tongue	1787	6.182438932928246e-05	5.3533190578158456e-05
capeable	1788	6.178981193032872e-05	5.3533190578158456e-05
doing	1789	6.175527318693558e-05	5.3533190578158456e-05
neyther	1790	6.172077303431717e-05	5.3533190578158456e-05
Word	1791	6.168631140783235e-05	5.3533190578158456e-05
fro	1792	6.165188824298423e-05	5.3533190578158456e-05
Playing	1793	6.161750347541983e-05	5.3533190578158456e-05
greeue	1794	6.158315704092963e-05	5.3533190578158456e-05
Clownes	1795	6.154884887544722e-05	5.3533190578158456e-05
necessary	1796	6.151457891504885e-05	5.3533190578158456e-05
readie	1797	6.148034709595311e-05	5.3533190578158456e-05
flatter	1798	6.144615335452043e-05	5.3533190578158456e-05
Rewards	1799	6.141199762725278e-05	5.3533190578158456e-05
blest	1800	6.13778798507932e-05	5.3533190578158456e-05
finger	1801	6.134379996192546e-05	5.3533190578158456e-05
Slaue	1802	6.130975789757367e-05	5.3533190578158456e-05
iudgements	1803	6.127575359480186e-05	5.3533190578158456e-05
ioyne	1804	6.12417869908136e-05	5.3533190578158456e-05
attendant	1805	6.120785802295166e-05	5.3533190578158456e-05
fares	1806	6.117396662869753e-05	5.3533190578158456e-05
Ifaith	1807	6.114011274567113e-05	5.3533190578158456e-05
eate	1808	6.110629631163039e-05	5.3533190578158456e-05
plaid	1809	6.107251726447084e-05	5.3533190578158456e-05
enact	1810	6.103877554222528e-05	5.3533190578158456e-05
Caesar	1811	6.100507108306336e-05	5.3533190578158456e-05
Capitall	1812	6.097140382529125e-05	5.3533190578158456e-05
Lap	1813	6.0937773707351215e-05	5.3533190578158456e-05
merrie	1814	6.090418066782125e-05	5.3533190578158456e-05
cheerefully	1815	6.087062464541473e-05	5.3533190578158456e-05
moneths	1816	6.083710557898004e-05	5.3533190578158456e-05
Memorie	1817	6.080362340750013e-05	5.3533190578158456e-05
Hoby	1818	6.0770178070092264e-05	5.3533190578158456e-05
Flowers	1819	6.0736769506007555e-05	5.3533190578158456e-05
Poysoner	1820	6.070339765463063e-05	5.3533190578158456e-05
Mutes	1821	6.0670062455479265e-05	5.3533190578158456e-05
lament	1822	6.0636763848204035e-05	5.3533190578158456e-05
Argument	1823	6.0603501772587905e-05	5.3533190578158456e-05
naught	1824	6.057027616854591e-05	5.3533190578158456e-05
thirtie	1825	6.053708697612479e-05	5.3533190578158456e-05
dozen	1826	6.050393413550259e-05	5.3533190578158456e-05
distrust	1827	6.047081758698837e-05	5.3533190578158456e-05
wed	1828	6.043773727102174e-05	5.3533190578158456e-05
Wormwood	1829	6.040469312817263e-05	5.3533190578158456e-05
Their	1830	6.0371685099140845e-05	5.3533190578158456e-05
destroy	1831	6.033871312475572e-05	5.3533190578158456e-05
ioyes	1832	6.030577714597584e-05	5.3533190578158456e-05
Enemies	1833	6.0272877103888565e-05	5.3533190578158456e-05
want	1834	6.024001293970979e-05	5.3533190578158456e-05
ends	1835	6.020718459478351e-05	5.3533190578158456e-05
die	1836	6.0174392010581565e-05	5.3533190578158456e-05
mischance	1837	6.014163512870319e-05	5.3533190578158456e-05
twaine	1838	6.010891389087473e-05	5.3533190578158456e-05
iest	1839	6.0076228238949284e-05	5.3533190578158456e-05
anon	1840	6.0043578114906384e-05	5.3533190578158456e-05
knauish	1841	6.001096346085157e-05	5.3533190578158456e-05
gall	1842	5.997838421901615e-05	5.3533190578158456e-05
Lucianus	1843	5.994584033175678e-05	5.3533190578158456e-05
keene	1844	5.991333174155518e-05	5.3533190578158456e-05
cost	1845	5.988085839101775e-05	5.3533190578158456e-05
worse	1846	5.984842022287526e-05	5.3533190578158456e-05
Murderer	1847	5.981601717998254e-05	5.3533190578158456e-05
Thoughts	1848	5.9783649205318044e-05	5.3533190578158456e-05
estate	1849	5.975131624198364e-05	5.3533190578158456e-05
rises	1850	5.971901823320419e-05	5.3533190578158456e-05
Ioue	1851	5.9686755122327254e-05	5.3533190578158456e-05
signifie	1852	5.965452685282276e-05	5.3533190578158456e-05
wildely	1853	5.9622333368282645e-05	5.3533190578158456e-05
Closset	1854	5.959017461242057e-05	5.3533190578158456e-05
Trade	1855	5.955805052907156e-05	5.3533190578158456e-05
grasse	1856	5.952596106219167e-05	5.3533190578158456e-05
Recorder	1857	5.9493906155857694e-05	5.3533190578158456e-05
Instrument	1858	5.9461885754266807e-05	5.3533190578158456e-05
Camell	1859	5.942989980173628e-05	5.3533190578158456e-05
Masse	1860	5.939794824270309e-05	5.3533190578158456e-05
Weazell	1861	5.936603102172367e-05	5.3533190578158456e-05
back	1862	5.933414808347354e-05	5.3533190578158456e-05
Whale	1863	5.930229937274704e-05	5.3533190578158456e-05
cruell	1864	5.9270484834456945e-05	5.3533190578158456e-05
Daggers	1865	5.9238704413634184e-05	5.3533190578158456e-05
safe	1866	5.9206958055427514e-05	5.3533190578158456e-05
